Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Ricky Rubio,PG,30,MIN,68,51,1772,193,498,0.388,66,214,0.308,127,284,0.447,0.454,130,150,0.867,28,195,223,433,98,4,111,139,582,0.43,33.3,0.2,-1.9,0.0,12.4,1.3,0.301,-1.9,1.6,1.9,13.5,2.6,16.4,6.8,0.516,16.0,0.0,3.1,0.085,17800000.0,19412636.0
D'Angelo Russell,PG,24,MIN,42,26,1196,281,652,0.431,120,310,0.387,161,342,0.471,0.523,114,149,0.765,16,95,111,244,45,18,112,68,796,0.475,33.6,1.3,1.6,-1.7,8.9,0.6,0.229,3.3,1.4,1.0,17.6,1.8,13.5,5.0,0.555,29.1,1.1,1.6,0.063,30013500.0,32732650.0
Domantas Sabonis,PF,24,IND,62,62,2231,484,904,0.535,52,162,0.321,432,742,0.582,0.564,240,328,0.732,150,592,742,415,76,33,213,203,1260,0.179,27.5,1.2,3.8,1.6,28.6,3.0,0.363,2.3,7.3,4.0,20.6,1.6,16.9,18.0,0.601,24.1,3.3,6.9,0.149,18500000.0,20176055.0
Jay Scrubb,SG,20,LAC,4,1,84,14,36,0.389,2,9,0.222,12,27,0.444,0.417,5,5,1.0,2,12,14,1,4,0,7,5,35,0.25,1.7,0.0,-10.9,-2.8,15.6,0.1,0.139,-8.1,2.8,-0.2,6.3,2.4,15.5,9.4,0.458,23.8,-0.2,-0.1,-0.072,462629.0,504542.0
Collin Sexton,SG,22,CLE,60,60,2115,525,1105,0.475,98,264,0.371,427,841,0.508,0.519,312,383,0.815,58,129,187,262,62,10,167,157,1460,0.239,22.6,0.4,-0.2,-1.9,7.0,0.9,0.347,1.8,3.0,2.6,18.0,1.4,11.6,4.9,0.573,29.7,1.0,3.5,0.08,6349671.0,6924935.0
Landry Shamet,SG,23,BRK,61,12,1403,186,456,0.408,129,333,0.387,57,123,0.463,0.549,66,78,0.846,11,101,112,99,31,10,48,93,567,0.73,9.3,0.6,-2.4,-1.5,7.6,0.6,0.171,-1.0,0.9,1.2,10.3,1.1,8.9,4.4,0.578,16.7,-0.2,1.8,0.063,3768342.0,4109744.0
Pascal Siakam,PF,26,TOR,56,56,2006,437,961,0.455,73,246,0.297,364,715,0.509,0.493,249,301,0.827,95,310,405,250,64,37,130,174,1196,0.256,20.5,1.8,0.8,-0.3,17.6,2.0,0.313,1.0,5.0,2.3,17.7,1.5,10.6,11.1,0.547,26.3,1.4,4.2,0.101,33003936.0,35994012.0
Chris Silva,PF,24,TOT,15,0,92,10,16,0.625,1,1,1.0,9,15,0.6,0.656,11,15,0.733,7,20,27,6,1,6,10,24,32,0.063,9.3,6.6,-5.5,1.1,24.4,0.1,0.938,-6.7,8.9,0.1,11.5,0.5,30.7,16.8,0.708,15.9,-0.1,0.2,0.101,479650.0,523105.0
Ben Simmons,PG,24,PHI,58,58,1877,325,583,0.557,3,10,0.3,322,573,0.562,0.56,176,287,0.613,93,324,417,401,93,35,173,171,829,0.017,31.3,1.7,2.9,2.2,18.7,3.3,0.492,0.7,5.6,2.7,18.3,2.4,19.6,12.2,0.584,20.2,2.3,6.0,0.153,33003936.0,35994012.0
Anfernee Simons,SG,21,POR,64,0,1104,168,401,0.419,120,282,0.426,48,119,0.403,0.569,46,57,0.807,14,126,140,89,18,8,43,96,502,0.703,11.4,0.6,-1.0,-1.6,12.5,0.3,0.142,0.6,1.3,1.5,12.3,0.8,9.2,6.8,0.589,18.3,0.3,1.8,0.078,3938818.0,4295665.0
Deividas Sirvydis,SG,20,DET,20,0,133,14,40,0.35,10,28,0.357,4,12,0.333,0.475,3,6,0.5,0,29,29,5,2,0,5,9,41,0.7,5.4,0.0,-5.4,-1.2,24.5,0.1,0.15,-4.2,0.0,-0.1,5.7,0.7,10.5,12.1,0.481,15.7,-0.1,0.0,-0.01,1603559.0,1748837.0
Marcus Smart,PG,26,BOS,48,45,1581,203,510,0.398,93,282,0.33,110,228,0.482,0.489,128,162,0.79,36,131,167,273,72,23,96,126,627,0.553,23.6,1.4,-0.3,0.2,9.3,1.5,0.318,-0.4,2.5,1.8,13.8,2.2,14.2,5.9,0.539,18.4,0.7,3.3,0.1,13839285.0,15093090.0
Jalen Smith,PF,20,PHO,27,1,156,22,50,0.44,4,17,0.235,18,33,0.545,0.48,5,7,0.714,7,30,37,4,1,5,7,16,53,0.34,3.4,2.9,-6.1,-1.3,21.4,0.2,0.14,-4.8,5.2,-0.1,8.4,0.3,11.7,13.4,0.499,17.1,-0.2,0.1,0.022,4458000.0,4861884.0
Tony Snell,SG,29,ATL,47,23,992,88,171,0.515,62,109,0.569,26,62,0.419,0.696,11,11,1.0,18,94,112,59,13,11,21,75,249,0.637,7.9,1.0,-0.5,-0.1,10.2,0.5,0.064,-0.4,2.0,1.6,9.5,0.6,10.7,6.2,0.708,8.6,0.4,2.0,0.099,2389641.0,2606136.0
Cassius Stanley,SG,21,IND,24,0,93,13,43,0.302,3,13,0.231,10,30,0.333,0.337,7,9,0.778,8,12,20,1,1,2,1,14,36,0.302,1.4,1.7,-11.2,-4.0,13.9,0.1,0.209,-7.2,9.4,-0.2,5.5,0.5,2.1,11.7,0.383,22.0,-0.2,-0.1,-0.05,256734.0,279993.0
Lamar Stevens,PF,23,CLE,40,0,499,62,136,0.456,4,25,0.16,58,111,0.523,0.471,37,51,0.725,24,72,96,25,17,13,23,53,165,0.184,7.4,2.3,-4.2,0.0,16.6,0.5,0.375,-4.2,5.3,0.0,10.5,1.7,12.7,10.8,0.521,15.8,-0.3,0.4,0.043,1517981.0,1655506.0
Isaiah Stewart,C,19,DET,68,14,1455,226,409,0.553,21,63,0.333,205,346,0.592,0.578,64,92,0.696,159,294,453,59,39,86,67,184,537,0.154,6.3,5.2,-1.1,0.5,22.7,2.1,0.225,-1.6,12.0,1.9,16.4,1.3,13.0,17.3,0.597,15.5,0.3,4.0,0.132,3277080.0,3573975.0
Max Strus,SF,24,MIA,39,0,507,85,187,0.455,50,148,0.338,35,39,0.897,0.588,16,24,0.667,5,36,41,24,11,2,8,43,236,0.791,7.3,0.4,-2.2,-1.7,8.0,0.3,0.128,-0.5,1.1,0.6,12.1,1.1,3.9,4.6,0.597,18.3,0.0,0.9,0.088,1669178.0,1820401.0
Edmond Sumner,SG,25,IND,53,24,861,148,282,0.525,35,88,0.398,113,194,0.582,0.587,68,83,0.819,18,76,94,49,33,10,51,88,399,0.312,7.9,0.9,-2.8,-0.5,9.5,0.7,0.294,-2.3,2.3,0.7,12.7,1.8,13.8,5.9,0.626,18.3,-0.2,1.4,0.077,2320000.0,2530186.0
Jae'Sean Tate,SF,25,HOU,70,58,2043,316,625,0.506,60,195,0.308,256,430,0.595,0.554,102,147,0.694,132,242,374,178,85,36,98,222,794,0.312,13.2,1.6,-1.4,0.3,13.2,1.6,0.235,-1.6,6.6,2.2,13.8,2.0,12.4,9.8,0.576,16.4,0.3,3.8,0.088,1517981.0,1655506.0
Jayson Tatum,SF,22,BOS,64,64,2290,605,1318,0.459,187,485,0.386,418,833,0.502,0.53,295,340,0.868,50,422,472,276,75,31,171,122,1692,0.368,20.3,1.3,3.9,-0.3,20.7,2.5,0.258,4.2,2.4,4.1,21.3,1.6,10.4,11.5,0.576,30.8,3.4,6.5,0.137,28103500.0,30649609.0
Garrett Temple,SG,34,CHI,56,25,1528,158,381,0.415,67,200,0.335,91,181,0.503,0.503,40,50,0.8,29,131,160,124,43,30,58,126,423,0.525,10.5,1.7,-3.1,0.3,9.4,1.4,0.131,-3.3,2.1,0.2,8.2,1.4,12.6,5.8,0.525,13.1,-0.4,1.6,0.05,4910000.0,5354834.0
Tyrell Terry,PG,20,DAL,11,0,56,5,16,0.313,0,7,0.0,5,9,0.556,0.313,1,3,0.333,0,6,6,6,5,0,2,2,11,0.438,14.0,0.0,-5.0,2.6,11.7,0.1,0.188,-7.5,0.0,-0.1,6.0,4.4,10.4,5.9,0.318,15.3,0.0,-0.1,-0.049,1869438.0,2038804.0
Daniel Theis,C,28,TOT,65,51,1601,252,466,0.541,49,152,0.322,203,314,0.646,0.593,74,110,0.673,93,263,356,108,41,57,66,167,627,0.326,9.5,3.3,0.0,0.7,18.3,1.8,0.236,-0.7,6.5,2.4,15.0,1.2,11.4,12.4,0.609,15.6,0.8,4.3,0.128,8280351.0,9030530.0
Brodric Thomas,SG,24,TOT,32,1,399,39,108,0.361,16,59,0.271,23,49,0.469,0.435,31,46,0.674,8,45,53,30,15,10,22,40,125,0.546,10.7,2.2,-4.4,0.3,12.9,0.3,0.426,-4.7,2.2,-0.3,8.0,1.8,14.6,7.4,0.487,16.4,-0.2,0.1,0.006,462629.0,504542.0
Isaiah Thomas,PG,31,NOP,3,0,48,9,27,0.333,3,12,0.25,6,15,0.4,0.389,2,2,1.0,1,3,4,5,1,0,6,3,23,0.444,15.1,0.0,-13.1,-5.2,6.8,0.0,0.074,-7.8,2.3,-0.2,2.4,1.0,17.7,4.5,0.412,29.7,-0.1,-0.2,-0.179,910926.0,993452.0
Matt Thomas,SG,26,TOT,45,0,326,50,127,0.394,27,80,0.338,23,47,0.489,0.5,12,14,0.857,7,37,44,19,4,0,14,18,139,0.63,8.6,0.0,-4.6,-2.0,12.2,0.2,0.11,-2.6,2.3,0.0,9.1,0.6,9.5,7.3,0.522,19.5,-0.2,0.2,0.031,1669178.0,1820401.0
Tristan Thompson,PF,29,BOS,54,43,1287,169,326,0.518,0,3,0.0,169,323,0.523,0.518,71,120,0.592,169,270,439,67,24,33,62,119,409,0.009,7.2,2.4,-2.5,-1.0,23.5,1.4,0.368,-1.5,14.5,1.5,14.2,0.9,14.1,19.0,0.54,14.8,-0.2,2.9,0.107,9946611.0,10847749.0
Matisse Thybulle,SG,23,PHI,65,8,1298,102,243,0.42,43,143,0.301,59,100,0.59,0.508,8,18,0.444,30,94,124,63,105,71,32,127,255,0.588,6.3,4.9,1.9,4.5,7.8,2.7,0.074,-2.6,2.6,0.1,10.1,3.9,11.3,5.3,0.508,9.4,1.3,2.8,0.102,2840160.0,3097471.0
Killian Tillie,C,22,MEM,18,1,182,19,57,0.333,10,33,0.303,9,24,0.375,0.421,9,11,0.818,6,18,24,8,5,8,2,20,57,0.579,5.6,4.0,-3.7,-0.3,10.6,0.2,0.193,-3.4,3.5,0.0,8.5,1.3,3.1,7.0,0.461,14.8,-0.1,0.2,0.055,1901625.0,2073907.0
Anthony Tolliver,PF,35,PHI,11,0,99,4,17,0.235,4,14,0.286,0,3,0.0,0.353,5,6,0.833,3,7,10,2,3,2,3,7,17,0.824,2.5,1.8,-7.0,-1.5,7.6,0.1,0.353,-5.6,3.4,-0.1,4.0,1.5,13.3,5.6,0.433,9.8,-0.1,0.1,0.025,151821.0,165575.0
Obi Toppin,PF,22,NYK,62,0,683,104,209,0.498,26,85,0.306,78,124,0.629,0.56,19,26,0.731,26,112,138,29,17,15,23,55,253,0.407,6.4,2.1,-0.7,0.7,17.6,1.0,0.124,-1.4,4.2,0.5,12.7,1.2,9.4,11.0,0.574,15.9,0.2,1.5,0.109,5105160.0,5567675.0
Juan Toscano-Anderson,SG,27,GSW,53,16,1107,121,209,0.579,37,92,0.402,84,117,0.718,0.667,22,31,0.71,29,205,234,150,41,26,61,111,301,0.44,18.1,2.1,0.8,2.2,19.5,1.6,0.148,-1.4,2.8,1.4,12.6,1.7,21.5,11.3,0.676,11.0,0.8,3.0,0.13,1701593.0,1855753.0
Karl-Anthony Towns,C,25,MIN,50,50,1689,425,875,0.486,122,315,0.387,303,560,0.541,0.555,267,311,0.859,133,396,529,225,39,57,160,186,1239,0.36,22.6,2.9,4.5,0.2,26.4,1.6,0.355,4.3,8.2,3.8,23.1,1.1,13.7,17.0,0.612,29.1,2.8,5.4,0.153,31650600.0,34518067.0
Rayjon Tucker,PG,23,PHI,14,0,68,9,18,0.5,2,7,0.286,7,11,0.636,0.556,14,19,0.737,1,10,11,6,2,0,4,8,34,0.389,12.2,0.0,-3.4,-0.4,15.9,0.1,1.056,-3.0,1.6,0.1,15.1,1.4,13.2,8.9,0.645,19.2,0.0,0.2,0.166,220639.0,240628.0
Myles Turner,C,24,IND,47,47,1455,206,432,0.477,69,206,0.335,137,226,0.606,0.557,111,142,0.782,63,243,306,48,40,159,67,165,592,0.477,4.4,8.8,0.4,2.0,18.0,2.2,0.329,-1.6,4.7,1.1,15.3,1.3,11.9,11.4,0.599,16.4,0.9,3.3,0.11,18000000.0,19630756.0
Denzel Valentine,SG,27,CHI,62,3,1036,155,416,0.373,80,242,0.331,75,174,0.431,0.469,16,17,0.941,24,173,197,105,30,7,42,70,406,0.582,14.0,0.6,-2.7,-0.4,18.3,1.1,0.041,-2.2,2.6,-0.4,10.1,1.4,9.0,10.5,0.479,19.5,-0.2,0.7,0.032,1005633.0,1096740.0
Jarred Vanderbilt,PF,21,MIN,64,30,1139,143,236,0.606,1,5,0.2,142,231,0.615,0.608,57,102,0.559,118,250,368,76,64,46,53,123,344,0.021,9.3,3.5,-0.1,1.4,24.7,1.5,0.432,-1.4,10.8,1.6,16.2,2.7,15.9,17.5,0.612,12.3,0.5,3.1,0.132,4050000.0,4416920.0
Fred VanVleet,SG,26,TOR,52,52,1899,338,870,0.389,174,476,0.366,164,394,0.416,0.489,169,191,0.885,32,188,220,328,87,37,95,119,1019,0.547,26.7,2.0,2.5,0.2,11.3,1.8,0.22,2.2,1.8,2.4,16.8,2.2,9.1,6.4,0.534,23.9,2.2,4.3,0.108,19675926.0,21458517.0
Devin Vassell,SF,20,SAS,62,7,1056,123,303,0.406,52,150,0.347,71,153,0.464,0.492,43,51,0.843,24,150,174,56,43,18,22,88,341,0.495,7.1,1.4,-1.5,0.7,15.4,1.1,0.168,-2.2,2.4,0.4,10.6,2.0,6.3,8.8,0.524,14.3,0.1,1.5,0.069,4235160.0,4618855.0
Gabe Vincent,PG,24,MIA,50,7,655,88,233,0.378,46,149,0.309,42,84,0.5,0.476,20,23,0.87,10,46,56,67,21,2,34,79,242,0.639,15.1,0.3,-5.4,-0.9,7.9,0.5,0.099,-4.5,1.8,-0.4,7.6,1.6,12.3,4.9,0.498,19.1,-0.6,0.2,0.011,1669178.0,1820401.0
Dean Wade,PF,24,CLE,63,19,1212,134,311,0.431,78,213,0.366,56,98,0.571,0.556,30,39,0.769,38,177,215,74,35,21,30,78,376,0.685,8.9,1.5,-1.3,-0.1,16.8,0.9,0.125,-1.1,3.4,1.1,11.3,1.4,8.4,9.9,0.573,12.9,0.2,2.0,0.08,1782621.0,1944122.0
Moritz Wagner,C,23,TOT,45,24,722,104,229,0.454,31,91,0.341,73,138,0.529,0.522,71,87,0.816,27,119,146,50,26,18,43,108,310,0.397,9.7,2.2,-2.6,0.2,17.7,0.8,0.38,-2.7,3.9,0.5,12.5,1.7,13.9,10.7,0.58,18.1,-0.1,1.2,0.082,1729217.0,1885879.0
Kemba Walker,PG,30,BOS,43,43,1369,284,676,0.42,127,353,0.36,157,323,0.486,0.514,134,149,0.899,16,154,170,212,48,12,88,61,829,0.522,23.8,0.8,2.1,-0.7,12.6,1.1,0.22,2.8,1.3,2.1,17.7,1.7,10.6,6.9,0.559,26.1,1.4,3.3,0.115,34967442.0,38135407.0
John Wall,PG,30,HOU,40,40,1288,293,726,0.404,79,249,0.317,214,477,0.449,0.458,158,211,0.749,17,112,129,275,42,31,141,46,823,0.343,36.2,2.1,-0.7,-1.9,9.7,0.8,0.291,1.2,1.3,-1.0,15.4,1.5,14.7,5.3,0.503,31.7,0.4,-0.2,-0.007,44310840.0,48325294.0
Brad Wanamaker,PG,31,TOT,61,0,1053,115,299,0.385,16,85,0.188,99,214,0.463,0.411,90,101,0.891,18,87,105,174,43,11,71,94,336,0.284,22.5,1.0,-4.0,0.3,8.8,1.0,0.338,-4.4,1.8,-0.2,9.5,1.9,17.1,5.3,0.489,16.9,-0.5,0.9,0.039,814918.0,888747.0
Yuta Watanabe,SF,26,TOR,50,4,723,79,180,0.439,36,90,0.4,43,90,0.478,0.539,24,29,0.828,36,123,159,40,26,19,19,57,218,0.5,7.7,2.6,-0.7,0.5,19.4,0.8,0.161,-1.1,5.3,0.7,12.2,1.7,9.0,12.1,0.565,12.7,0.2,1.5,0.102,1762796.0,1922501.0
Tremont Waters,PG,23,BOS,26,3,238,34,84,0.405,15,38,0.395,19,46,0.413,0.494,16,17,0.941,5,16,21,62,15,1,27,17,99,0.452,36.4,0.4,0.3,-0.1,7.5,0.2,0.202,0.4,2.3,0.2,14.6,3.1,22.8,4.9,0.541,21.4,0.1,0.4,0.08,191860.0,209242.0
Paul Watson,SF,26,TOR,27,2,297,38,82,0.463,30,64,0.469,8,18,0.444,0.646,5,8,0.625,4,41,45,17,6,3,9,36,111,0.78,8.2,1.0,-1.3,-0.6,15.7,0.2,0.098,-0.8,1.4,0.4,10.9,1.0,9.5,8.3,0.649,13.7,0.1,0.6,0.096,303102.0,330562.0
Quinndary Weatherspoon,SG,24,SAS,20,0,121,16,35,0.457,1,6,0.167,15,29,0.517,0.471,13,16,0.813,3,8,11,8,8,2,10,18,46,0.171,9.1,1.4,-5.0,0.7,7.2,0.1,0.457,-5.8,2.6,-0.1,9.6,3.2,19.2,4.8,0.547,18.7,-0.1,0.1,0.023,346491.0,377882.0
Russell Westbrook,PG,32,WAS,65,65,2369,544,1238,0.439,86,273,0.315,458,965,0.475,0.474,271,413,0.656,109,641,750,763,89,23,312,190,1445,0.221,48.6,0.8,3.7,1.1,28.6,3.2,0.334,2.6,4.9,0.5,19.5,1.7,18.0,16.8,0.509,30.2,3.4,3.7,0.075,44211146.0,48216568.0
Coby White,PG,20,CHI,69,54,2156,375,902,0.416,163,454,0.359,212,448,0.473,0.506,128,142,0.901,28,256,284,328,38,15,156,179,1041,0.503,21.8,0.6,-2.4,-1.2,13.0,1.7,0.157,-1.2,1.5,0.7,12.0,0.9,13.9,7.3,0.54,22.5,-0.2,2.4,0.052,5837760.0,6366646.0
Derrick White,SG,26,SAS,36,32,1064,186,453,0.411,84,243,0.346,102,210,0.486,0.503,97,114,0.851,13,94,107,127,26,36,45,91,553,0.536,17.4,2.9,1.3,0.0,9.6,0.9,0.252,1.3,1.3,1.0,15.0,1.2,8.2,5.4,0.55,22.4,0.9,1.9,0.085,15678571.0,17099011.0
Hassan Whiteside,C,31,SAC,36,4,546,126,224,0.563,0,1,0.0,126,223,0.565,0.563,41,79,0.519,61,154,215,20,9,46,40,73,293,0.004,5.6,7.1,-2.2,-0.4,31.8,0.6,0.353,-1.8,12.2,0.3,19.2,0.8,13.4,21.9,0.566,23.5,0.0,0.9,0.081,2401537.0,2619110.0
Andrew Wiggins,PF,25,GSW,71,71,2364,505,1058,0.477,140,368,0.38,365,690,0.529,0.543,170,238,0.714,82,265,347,167,67,70,126,159,1320,0.348,10.9,2.6,-0.4,-0.4,11.8,2.7,0.225,0.0,3.7,1.2,15.0,1.3,9.8,7.8,0.568,23.3,1.0,3.9,0.08,31579390.0,34440406.0
Grant Williams,PF,22,BOS,63,9,1138,108,247,0.437,48,129,0.372,60,118,0.508,0.534,30,51,0.588,48,130,178,64,32,24,56,161,294,0.522,7.4,2.0,-3.7,0.3,12.8,1.0,0.206,-4.0,4.7,0.1,7.5,1.4,17.2,8.7,0.546,12.3,-0.5,1.1,0.046,2617800.0,2854966.0
Kenrich Williams,PF,26,OKC,66,13,1426,219,411,0.533,52,117,0.444,167,294,0.568,0.596,36,63,0.571,84,189,273,152,55,17,76,143,526,0.285,16.4,1.1,-0.7,0.5,14.0,1.2,0.153,-1.2,6.1,1.6,14.0,1.8,14.8,10.0,0.599,15.3,0.4,2.8,0.096,2000000.0,2181195.0
Patrick Williams,PF,19,CHI,71,71,1983,255,528,0.483,54,138,0.391,201,390,0.515,0.534,91,125,0.728,66,261,327,99,64,46,98,126,655,0.261,6.7,2.0,-2.4,0.4,14.4,2.2,0.237,-2.8,3.7,0.3,10.5,1.6,14.4,9.1,0.562,14.9,-0.2,2.5,0.06,7422000.0,8094415.0
Robert Williams,C,23,BOS,52,13,985,186,258,0.721,0,2,0.0,186,256,0.727,0.721,45,73,0.616,133,225,358,94,43,91,52,105,417,0.008,14.2,8.6,6.0,3.1,25.6,1.9,0.283,2.9,14.9,3.4,25.7,2.1,15.2,20.2,0.719,15.0,2.0,5.3,0.258,3661976.0,3993742.0
Zion Williamson,PF,20,NOP,61,61,2026,634,1037,0.611,10,34,0.294,624,1003,0.622,0.616,369,529,0.698,167,274,441,226,57,39,167,135,1647,0.033,19.7,1.8,5.8,-0.3,14.7,1.6,0.51,6.1,8.9,7.1,27.1,1.3,11.6,11.8,0.649,29.8,4.0,8.7,0.205,10733400.0,11705820.0
Dylan Windler,SF,24,CLE,31,0,513,57,130,0.438,26,77,0.338,31,53,0.585,0.538,21,27,0.778,20,87,107,33,19,12,32,37,161,0.592,9.4,2.1,-1.7,0.3,19.5,0.5,0.208,-2.0,4.3,0.0,10.8,1.8,18.4,11.7,0.567,14.8,0.0,0.5,0.045,2239200.0,2442066.0
Justise Winslow,SF,24,MEM,26,1,507,74,210,0.352,10,54,0.185,64,156,0.41,0.376,20,35,0.571,18,100,118,50,15,12,37,47,178,0.257,13.3,2.1,-6.0,0.2,21.1,0.6,0.167,-6.2,3.7,-1.3,6.2,1.4,14.1,12.3,0.395,21.9,-0.5,-0.7,-0.066,3902439.0,4255990.0
Cassius Winston,PG,22,WAS,22,0,98,14,33,0.424,8,17,0.471,6,16,0.375,0.545,5,6,0.833,0,9,9,12,2,1,5,8,41,0.515,16.3,0.9,-3.2,-1.1,9.7,0.1,0.182,-2.1,0.0,0.1,10.8,0.9,12.3,4.9,0.575,17.2,0.0,0.1,0.066,462629.0,504542.0
James Wiseman,C,19,GSW,39,27,836,191,368,0.519,12,38,0.316,179,330,0.542,0.535,54,86,0.628,55,171,226,26,11,36,60,121,448,0.103,4.9,3.8,-5.0,-1.0,21.5,1.2,0.234,-4.0,7.1,-0.4,13.1,0.6,12.9,14.4,0.552,23.8,-0.6,0.7,0.042,9166800.0,9997289.0
Christian Wood,C,25,HOU,41,41,1326,329,640,0.514,77,206,0.374,252,434,0.581,0.574,125,198,0.631,76,319,395,71,34,48,80,88,860,0.322,9.4,3.2,1.4,-0.3,26.8,1.4,0.309,1.7,5.9,1.4,20.0,1.2,9.9,15.9,0.591,25.9,1.1,2.8,0.1,13666667.0,14904833.0
Delon Wright,SG-PG,28,TOT,63,39,1748,240,518,0.463,64,172,0.372,176,346,0.509,0.525,101,126,0.802,65,204,269,278,101,30,83,75,645,0.332,23.0,1.5,2.2,1.5,13.1,1.8,0.243,0.6,4.1,2.5,16.3,2.8,12.6,8.6,0.562,16.3,1.8,4.3,0.117,8526316.0,9298779.0
Thaddeus Young,PF,32,CHI,68,23,1652,370,662,0.559,12,45,0.267,358,617,0.58,0.568,71,113,0.628,168,255,423,291,74,40,137,152,823,0.068,27.1,2.1,3.3,1.4,16.9,2.2,0.171,1.9,11.4,2.8,20.3,2.2,16.1,14.2,0.578,22.3,2.2,5.1,0.147,14190000.0,15475579.0
Trae Young,PG,22,ATL,63,63,2125,487,1112,0.438,136,397,0.343,351,715,0.491,0.499,484,546,0.886,38,207,245,594,53,12,261,111,1594,0.357,45.5,0.5,3.7,-1.7,10.5,1.3,0.491,5.3,2.0,5.9,23.0,1.2,16.2,6.3,0.589,33.0,3.0,7.2,0.163,8326471.0,9080829.0
Cody Zeller,C,28,CHO,48,21,1005,181,324,0.559,4,28,0.143,177,296,0.598,0.565,85,119,0.714,119,209,328,86,27,17,51,121,451,0.086,13.2,1.7,-0.5,-0.2,22.9,1.1,0.367,-0.2,12.6,2.1,18.2,1.3,11.9,17.7,0.599,18.3,0.4,3.3,0.156,2389641.0,2606136.0
Ivica Zubac,C,23,LAC,72,33,1609,257,394,0.652,1,4,0.25,256,390,0.656,0.654,135,171,0.789,189,330,519,90,24,62,81,187,650,0.01,7.9,3.4,1.0,0.4,22.4,2.1,0.434,0.6,13.6,4.8,19.1,0.7,14.7,18.1,0.693,15.1,1.2,6.9,0.206,7518518.0,8199677.0
